Date,Open,High,Low,Close,Adj Close,Volume
11-06-2018,140000,140500,139000,139500,112591.1875,441032
12-06-2018,140000,142000,139500,140500,113398.2891,486396
14-06-2018,138500,139000,135000,135000,108959.2109,1036041
15-06-2018,136000,136500,133000,134000,108152.1172,762750
18-06-2018,134500,136500,134500,135000,108959.2109,497745
19-06-2018,134000,135000,131000,131500,106134.3438,781548
20-06-2018,130500,131500,129000,129500,104520.125,595333
21-06-2018,129500,130500,127000,127000,102502.375,608003
22-06-2018,126000,131000,125000,130000,104923.6797,716503
25-06-2018,129500,130000,128000,129000,104116.5703,563769
26-06-2018,128000,131000,127500,129500,104520.125,703936
27-06-2018,129000,130500,125500,127500,102905.9219,935679
28-06-2018,126000,126500,123000,125000,101685.6953,1101059
29-06-2018,124500,126000,123500,125500,102092.4141,496503
02-07-2018,125000,125500,123000,123500,100465.4609,428578
03-07-2018,125500,125500,119500,122000,99245.23438,556533
04-07-2018,120500,122500,118000,119500,97211.5,510210
05-07-2018,119000,122000,118000,121500,98838.48438,845590
06-07-2018,122500,126000,122500,123500,100465.4609,658197
09-07-2018,124000,125000,122500,124500,101278.9531,303024
10-07-2018,123500,125500,122500,123500,100465.4609,328075
11-07-2018,121000,123000,120500,121500,98838.48438,384762
12-07-2018,121500,125000,121000,123000,100058.7188,613187
13-07-2018,123500,125000,122000,122500,99651.97656,306680
16-07-2018,122500,127500,122500,126000,102499.1875,494043
17-07-2018,126000,129000,125000,126500,102905.9297,436989
18-07-2018,127000,128500,124000,124000,100872.1953,325090
19-07-2018,125000,125500,123500,124000,100872.1953,359064
20-07-2018,124500,128500,122500,127000,103312.6563,463776
23-07-2018,127500,131000,127000,129500,105346.3672,660426
24-07-2018,129500,130000,126500,129500,105346.3672,479217
25-07-2018,130000,130500,129000,130500,106159.8672,305338
26-07-2018,131000,131500,128000,130000,105753.1172,484321
27-07-2018,129500,131500,129000,129500,105346.3672,365369
30-07-2018,129000,131000,128500,130500,106159.8672,179748
31-07-2018,131000,131000,128500,129500,105346.3672,306556
01-08-2018,130000,130500,128000,128500,104532.8906,244440
02-08-2018,128000,128500,124000,125500,102092.4141,425332
03-08-2018,124000,125500,124000,124000,100872.1953,468331
06-08-2018,124500,126000,124000,124500,101278.9531,317150
07-08-2018,124000,126000,123500,125000,101685.6953,285278
08-08-2018,125500,129500,125500,127500,103719.3984,816582
09-08-2018,126500,127500,125500,126000,102499.1875,532068
10-08-2018,126000,127000,124500,126000,102499.1875,194355
13-08-2018,125000,126000,123000,123500,100465.4609,319273
14-08-2018,124500,125000,122500,123000,100058.7188,291859
16-08-2018,122000,127000,122000,126500,102905.9297,561446
17-08-2018,125500,127000,125000,126500,102905.9297,207735
20-08-2018,127500,128000,126000,127500,103719.3984,310969
21-08-2018,127000,127500,124000,125500,102092.4141,339831
22-08-2018,125500,127000,124500,126000,102499.1875,329800
23-08-2018,125500,126000,123000,124500,101278.9531,229027
24-08-2018,123500,124500,123000,124500,101278.9531,232363
27-08-2018,125000,125500,123500,124000,100872.1953,226756
28-08-2018,125000,127000,124000,125000,101685.6953,402853
29-08-2018,125000,125000,123500,124000,100872.1953,309579
30-08-2018,124000,125000,123000,123500,100465.4609,385998
31-08-2018,124000,126000,123000,125000,101685.6953,529278
03-09-2018,124500,126000,123500,125000,101685.6953,264041
04-09-2018,125500,127000,124500,126500,102905.9297,297393
05-09-2018,126500,131000,126500,129000,104939.625,871735
06-09-2018,130000,136000,130000,134000,109007.0703,935048
07-09-2018,136000,137000,131500,133000,108193.5781,793026
10-09-2018,131500,133500,130000,131000,106566.6094,320236
11-09-2018,130000,130500,128000,128000,104126.1484,514468
12-09-2018,128500,131000,128000,129500,105346.3672,340635
13-09-2018,130500,130500,128000,128500,104532.8906,411245
14-09-2018,129500,131000,129000,129500,105346.3672,259936
17-09-2018,129000,129500,128000,128500,104532.8906,305158
18-09-2018,128500,130000,128000,128000,104126.1484,368661
19-09-2018,128500,129000,125500,126500,102905.9297,420484
20-09-2018,126500,130000,126000,129000,104939.625,378436
21-09-2018,131000,131000,127500,129000,104939.625,765535
27-09-2018,130000,130500,128500,130500,106159.8672,465760
28-09-2018,130000,130500,128000,129500,105346.3672,295867
01-10-2018,130000,130000,128500,129000,104939.625,233662
02-10-2018,128500,129500,128000,128500,104532.8906,215297
04-10-2018,128500,129000,122500,124500,101278.9531,671140
05-10-2018,126000,126000,123000,124500,101278.9531,284015
08-10-2018,123500,124000,121500,122000,99245.23438,386710
10-10-2018,122500,123000,119500,120000,97618.24219,536984
11-10-2018,118500,120500,116000,116000,94364.30469,701523
12-10-2018,115500,118000,114500,115500,93957.57813,672541
15-10-2018,116500,117000,111500,113500,92330.61719,697689
16-10-2018,114000,117500,113500,116500,94771.07031,503295
17-10-2018,117500,119500,116500,118500,96398.04688,385112
18-10-2018,118000,118500,114000,116000,94364.30469,708181
19-10-2018,114500,117500,114000,115500,93957.57813,493067
22-10-2018,115000,118000,114500,118000,95991.29688,378176
23-10-2018,117000,118000,114000,116500,94771.07031,575347
24-10-2018,117500,118500,116000,117000,95177.8125,776694
25-10-2018,116000,116000,102500,110000,89483.41406,1633392
26-10-2018,110000,113000,107500,108000,87856.42188,867074
29-10-2018,106000,108500,104000,106000,86229.46094,876545
30-10-2018,106500,109500,106000,107500,87449.69531,429587
31-10-2018,106500,107000,103500,106500,86636.20313,752213
01-11-2018,106500,109000,104500,108500,88263.17969,487868
02-11-2018,107000,110500,106500,110000,89483.41406,586857
05-11-2018,107000,107500,103500,104000,84602.48438,921610
06-11-2018,105000,108500,104500,107500,87449.69531,775343
07-11-2018,106500,108000,105500,107500,87449.69531,619311
08-11-2018,109000,109000,105500,105500,85822.73438,588487
09-11-2018,106000,110000,104500,105000,85415.97656,668003
12-11-2018,105000,105500,100500,102000,82975.53125,792697
13-11-2018,99900,102500,99600,102500,83382.26563,397209
14-11-2018,103500,104500,100500,101500,82568.78125,637102
15-11-2018,101000,103500,100500,103000,83788.99219,449187
16-11-2018,104000,104500,102000,103000,83788.99219,361507
19-11-2018,103000,103500,101000,101500,82568.78125,555495
20-11-2018,101000,101000,97100,97500,79314.83594,1295271
21-11-2018,96500,97900,95800,97800,79558.88281,883111
22-11-2018,98000,98000,92500,92800,75491.45313,1527106
23-11-2018,92800,94000,92600,93700,76223.57813,558490
26-11-2018,93600,95800,93500,95100,77362.46094,663188
27-11-2018,95900,101500,95800,101000,82162.0625,1436195
28-11-2018,100500,101500,99800,101000,82162.0625,602728
29-11-2018,102000,103000,99100,100000,81348.54688,811011
30-11-2018,103000,108000,102500,107000,87042.94531,3017114
03-12-2018,108500,109000,106500,108500,88263.17969,723565
04-12-2018,108500,108500,105500,107500,87449.69531,612079
05-12-2018,106000,108500,106000,107500,87449.69531,519108
06-12-2018,107500,112500,106000,110500,89890.15625,896541
07-12-2018,110000,112000,109500,111000,90296.89063,566780
10-12-2018,108500,111000,108500,110500,89890.15625,367098
11-12-2018,109500,112500,108500,111500,90703.63281,372363
12-12-2018,111500,121500,111000,118500,96398.04688,1558536
13-12-2018,116500,120000,116500,118500,96398.04688,1093587
14-12-2018,119000,120000,115000,116500,94771.07031,534429
17-12-2018,115000,118500,112500,116500,94771.07031,602835
18-12-2018,117500,120000,116000,118000,95991.29688,889260
19-12-2018,118500,123500,118500,123000,100058.7188,841175
20-12-2018,121500,124500,120500,121500,98838.48438,682779
21-12-2018,120500,122500,119500,122500,99651.97656,643918
24-12-2018,122000,124000,121500,123000,100058.7188,301455
26-12-2018,121500,122000,118500,120000,97618.24219,550552
27-12-2018,118000,120000,117500,118500,98869.78906,458613
28-12-2018,118500,120000,117500,118500,98869.78906,398062
02-01-2019,117500,118000,113500,114000,95115.21875,565493
03-01-2019,113000,118500,113000,116500,97201.09375,608591
04-01-2019,116000,123000,116000,119500,99704.10156,1326978
07-01-2019,121000,121500,119500,120500,100538.4688,428416
08-01-2019,121500,123500,118500,119500,99704.10156,582117
09-01-2019,119000,124000,119000,123000,102624.3203,846392
10-01-2019,121500,123000,119500,123000,102624.3203,648837
11-01-2019,123000,124500,122000,123000,102624.3203,440529
14-01-2019,122500,124000,121000,121500,101372.8047,297709
15-01-2019,121000,128000,120500,127500,106378.8672,828015
16-01-2019,127000,129000,126000,128500,107213.2188,397335
17-01-2019,128500,130000,127500,129500,108047.5547,513711
18-01-2019,129500,131500,129500,131000,109299.0781,556106
21-01-2019,132000,132000,126500,127000,105961.6953,657273
22-01-2019,126500,128000,125000,127500,106378.8672,446263
23-01-2019,128000,130000,127000,129000,107630.3828,422209
24-01-2019,128000,130000,124500,130000,108464.7344,778826
25-01-2019,127500,130000,127500,128500,107213.2188,535338
28-01-2019,128500,130000,125500,126500,105544.5391,541428
29-01-2019,126500,128500,126000,128000,106796.0469,445671
30-01-2019,128500,129500,126500,129500,108047.5547,463542
31-01-2019,130000,131000,128500,129500,108047.5547,509642
01-02-2019,129500,130000,128500,129500,108047.5547,392755
07-02-2019,128500,129000,125500,126000,105127.3672,530165
08-02-2019,125500,126500,124500,125500,104710.1719,365392
11-02-2019,126000,129000,126000,127500,106378.8672,425879
12-02-2019,129000,129000,126500,128500,107213.2188,443035
13-02-2019,128500,128500,124000,124500,103875.8516,620173
14-02-2019,123500,124000,119500,121500,101372.8047,1072937
15-02-2019,121000,121500,120000,121000,100955.6406,446734
18-02-2019,121000,122000,118500,120500,100538.4688,557734
19-02-2019,119500,120500,119000,119500,99704.10156,470357
20-02-2019,119500,121500,119000,119000,99286.96094,735087
21-02-2019,118500,121000,118500,120000,100121.2734,588691
22-02-2019,119500,121500,119500,121000,100955.6406,353516
25-02-2019,120500,122500,120000,121000,100955.6406,314081
26-02-2019,121500,124000,121500,122500,102207.1484,781497
27-02-2019,128000,130000,126000,129000,107630.3828,1233285
28-02-2019,127500,129000,126000,126500,105544.5391,946738
04-03-2019,125000,126000,121000,122000,101789.9766,937284
05-03-2019,121500,122000,119500,121500,101372.8047,428825
06-03-2019,122500,126500,121500,124500,103875.8516,599316
07-03-2019,126500,129000,123000,125500,104710.1719,791500
08-03-2019,125000,125000,120000,120000,100121.2734,467762
11-03-2019,121000,121500,119000,121000,100955.6406,281873
12-03-2019,121500,125500,121500,125500,104710.1719,621289
13-03-2019,126000,126000,120500,122500,102207.1484,797741
14-03-2019,124000,124000,117000,119000,99286.96094,1326511
15-03-2019,119000,122000,118000,121000,100955.6406,877363
18-03-2019,122000,124000,121500,124000,103458.6641,383652
19-03-2019,124000,125000,123000,124000,103458.6641,303901
20-03-2019,123000,124000,121000,124000,103458.6641,316345
21-03-2019,124000,126000,122500,124500,103875.8516,321599
22-03-2019,124000,125500,121500,123500,103041.5,486194
25-03-2019,121000,122000,119000,120000,100121.2734,458292
26-03-2019,120000,121000,118500,118500,98869.78906,463924
27-03-2019,118500,119500,118000,118500,98869.78906,236825
28-03-2019,118500,120000,118000,119500,99704.10156,304740
29-03-2019,120000,122000,119000,119500,99704.10156,432923
01-04-2019,120000,121000,119000,120500,100538.4688,363959
02-04-2019,119500,120000,117500,119000,99286.96094,374423
03-04-2019,118500,124000,118000,124000,103458.6641,651778
04-04-2019,123000,125000,122500,123500,103041.5,464644
05-04-2019,124500,126500,124000,126000,105127.3672,468793
08-04-2019,126500,128500,125500,128000,106796.0469,455205
09-04-2019,125500,128000,125500,127000,105961.6953,317656
10-04-2019,126500,128500,126500,127500,106378.8672,349261
11-04-2019,127500,128000,125500,128000,106796.0469,551990
12-04-2019,127000,128000,125500,126500,105544.5391,286762
15-04-2019,126000,127000,125000,125500,104710.1719,222997
16-04-2019,126500,130500,125500,128500,107213.2188,753845
17-04-2019,128500,131000,127500,131000,109299.0781,535629
18-04-2019,133500,137000,132500,134000,111802.125,1523085
19-04-2019,135000,135500,133000,134000,111802.125,335516
22-04-2019,133000,134500,132000,134000,111802.125,231200
23-04-2019,134000,137000,133000,136000,113470.7813,480332
24-04-2019,139000,140000,136000,138500,115556.6406,1394398
25-04-2019,138500,139000,136500,138000,115139.4844,598551
26-04-2019,138000,138500,134500,135500,113053.625,657701
29-04-2019,136500,139500,136500,139000,115973.8438,758885
30-04-2019,139500,140500,138000,138500,115556.6406,623895
02-05-2019,138000,140500,137000,138500,115556.6406,430420
03-05-2019,137500,138500,136500,137500,114722.3047,430867
07-05-2019,134500,137000,134000,136000,113470.7813,545860
08-05-2019,134500,136000,134000,135500,113053.625,424168
09-05-2019,135000,135500,131000,131000,109299.0781,810123
10-05-2019,131500,134000,128000,130000,108464.7344,544413
13-05-2019,128000,131000,128000,129000,107630.3828,384073
14-05-2019,128500,129500,127000,128000,106796.0469,442314
15-05-2019,127500,130000,125500,128000,106796.0469,494972
16-05-2019,133000,135000,127000,127500,106378.8672,1005933
17-05-2019,127000,128500,125000,125500,104710.1719,298037
20-05-2019,125500,129500,125500,129000,107630.3828,825485
21-05-2019,129000,129500,125000,127000,105961.6953,733503
22-05-2019,127000,129000,126000,127000,105961.6953,381004
23-05-2019,129000,129500,126500,127500,106378.8672,637184
24-05-2019,127000,130500,126000,130500,108881.9063,649719
27-05-2019,130000,135500,130000,135000,112636.4531,716578
28-05-2019,135000,136500,133000,136500,113887.9688,1209912
29-05-2019,135000,135500,131500,134000,111802.125,637263
30-05-2019,132500,136500,132500,135500,113053.625,495640
31-05-2019,134500,135000,131000,134500,112219.2813,925504
03-06-2019,134000,138500,132500,138500,115556.6406,651551
04-06-2019,137000,140500,137000,139000,115973.8438,585901
05-06-2019,139500,142000,139000,141000,117642.5,608171
07-06-2019,141500,142000,139500,140000,116808.1875,492290
10-06-2019,142000,143000,140000,143000,119311.2109,468996
11-06-2019,142500,143500,140500,143500,119728.3828,362392
12-06-2019,143500,143500,139500,141000,117642.5,535905
13-06-2019,140500,141500,137500,141000,117642.5,946951
14-06-2019,140000,142500,139500,140500,117225.3516,339897
17-06-2019,140000,141500,139500,140000,116808.1875,228663
18-06-2019,140500,141500,139500,141000,117642.5,222606
19-06-2019,140500,141000,139000,140000,116808.1875,303777
20-06-2019,139500,141000,139000,140500,117225.3516,259704
21-06-2019,140000,141000,139500,140500,117225.3516,291573
24-06-2019,142000,143500,141500,142500,118894.0313,287939
25-06-2019,142500,142500,140500,141500,118059.6953,294735
26-06-2019,141000,142000,140000,141500,118059.6953,239375
27-06-2019,141000,142500,139500,140500,118059.6875,343337
28-06-2019,140000,141000,139000,140000,117639.5547,274397
01-07-2019,141500,142500,139500,141000,118479.8125,328363
02-07-2019,139500,140000,136500,137000,115118.7031,444895
03-07-2019,136000,138000,134000,136000,114278.4063,582636
04-07-2019,135500,139500,135000,139000,116799.2813,305720
05-07-2019,139000,142000,138500,141500,118899.9922,338177
08-07-2019,140500,142000,138000,138500,116379.1172,339244
09-07-2019,139500,141500,137000,137500,115538.8281,435577
10-07-2019,139000,140000,135500,137000,115118.7031,567104
11-07-2019,136500,140500,135000,139000,116799.2813,1070266
12-07-2019,138500,142000,138000,139500,117219.4063,549266
15-07-2019,139500,140000,137000,138000,115958.9766,280032
16-07-2019,139000,139000,132000,133000,111757.5781,902923
17-07-2019,133000,134500,132000,133500,112177.7109,375651
18-07-2019,133000,134500,132500,134000,112597.8672,355896
19-07-2019,135500,135500,132000,134500,113017.9844,363374
22-07-2019,134000,135500,132000,133000,111757.5781,608574
23-07-2019,133500,133500,128500,132000,110917.2813,1128639
24-07-2019,131500,133500,131500,132500,111337.4375,419148
25-07-2019,131500,133500,130000,131500,110497.1484,613289
26-07-2019,130500,132500,130000,130500,109656.875,394087
29-07-2019,130000,131000,126500,128000,107556.1641,464288
30-07-2019,129000,129500,126500,128000,107556.1641,321935
31-07-2019,126500,129000,126500,126500,106295.7344,488189
01-08-2019,126500,130000,125000,125500,105455.4453,468797
02-08-2019,126000,128500,124500,127500,107136.0156,605798
05-08-2019,127500,128000,125500,127500,107136.0156,748862
06-08-2019,126000,127500,123000,126000,105875.6016,762619
07-08-2019,126500,129000,126500,127000,106715.875,752576
08-08-2019,129000,132500,128500,130000,109236.7266,1303906
09-08-2019,131500,132500,129000,132500,111337.4375,521574
12-08-2019,131000,132500,130000,131000,110077.0156,350563
13-08-2019,129500,131000,129000,129000,108396.4375,334053
14-08-2019,130000,131500,127000,127500,107136.0156,614128
16-08-2019,126500,128000,125000,128000,107556.1641,352114
19-08-2019,127500,129500,127500,128000,107556.1641,242024
20-08-2019,127500,128500,125000,126500,106295.7344,481643
21-08-2019,126500,127500,124000,125500,105455.4453,530685
22-08-2019,126000,126500,124000,124000,104195.0234,480559
23-08-2019,123000,126000,123000,126000,105875.6016,256322
26-08-2019,124000,126000,123500,124500,104615.1719,391828
27-08-2019,125000,126500,124000,125000,105035.3281,1043657
28-08-2019,128500,130500,127000,127500,107136.0156,766622
29-08-2019,127500,128000,126000,126500,106295.7344,393472
30-08-2019,127500,129000,127000,128500,107976.2969,433515
02-09-2019,128000,132000,127500,131000,110077.0156,385326
03-09-2019,131500,132000,127500,128500,107976.2969,505454
04-09-2019,128000,129000,127000,128500,107976.2969,496326
05-09-2019,128000,129000,127000,128000,107556.1641,478990
06-09-2019,128000,128500,126500,127500,107136.0156,380856
09-09-2019,127500,128500,126000,127000,106715.875,378542
10-09-2019,127000,128500,126500,128000,107556.1641,458487
11-09-2019,128500,129000,127500,129000,108396.4375,756459
16-09-2019,128500,129500,126000,128000,107556.1641,777956
17-09-2019,127500,128000,125500,126000,105875.6016,610086
18-09-2019,126000,128500,125500,127500,107136.0156,537604
19-09-2019,127500,129000,126500,129000,108396.4375,618746
20-09-2019,128500,130500,128000,129500,108816.5781,718752
23-09-2019,129500,133500,129000,133000,111757.5781,1007214
24-09-2019,134000,135000,132000,134000,112597.8672,615506
25-09-2019,133000,135000,131500,134500,113017.9844,448004
26-09-2019,136000,136500,132000,133000,111757.5781,453068
27-09-2019,134000,134000,131000,133500,112177.7109,348902
30-09-2019,133500,135500,133000,134000,112597.8672,429631
01-10-2019,134000,134000,131500,132500,111337.4375,388512
02-10-2019,131000,131500,128000,128500,107976.2969,448012
04-10-2019,129500,130000,126500,126500,106295.7344,488988
07-10-2019,128000,129000,127000,128000,107556.1641,258951
08-10-2019,128000,130500,127500,129500,108816.5781,391115
10-10-2019,127000,128000,125500,126500,106295.7344,771396
11-10-2019,127000,127500,126000,126000,105875.6016,369552
14-10-2019,125000,126000,122000,122000,102514.4609,1260866
15-10-2019,122000,123000,120500,122000,102514.4609,661262
16-10-2019,123000,124000,122000,123000,103354.7422,433874
17-10-2019,123000,124500,122000,123000,103354.7422,519468
18-10-2019,123500,124500,122500,123000,103354.7422,418395
21-10-2019,124000,124000,122000,122000,102514.4609,372561
22-10-2019,121500,122500,120000,122000,102514.4609,523445
23-10-2019,121500,122500,120500,121000,101674.1797,511570
24-10-2019,121000,122500,120000,122000,102514.4609,655232
25-10-2019,122000,124000,121500,123500,103774.8984,983777
28-10-2019,124500,125000,121500,121500,102094.3125,564300
29-10-2019,122000,123000,121500,122500,102934.6094,797389
30-10-2019,122500,123000,121500,122500,102934.6094,400285
31-10-2019,122500,123500,121500,122000,102514.4609,441488
01-11-2019,121500,124000,121000,124000,104195.0234,470554
04-11-2019,123500,125000,123000,124000,104195.0234,475831
05-11-2019,124000,125500,124000,125000,105035.3281,471601
06-11-2019,125500,126000,123500,123500,103774.8984,682414
07-11-2019,123500,124500,123000,123500,103774.8984,853783
08-11-2019,124000,124500,123500,124000,104195.0234,335809
11-11-2019,124000,124500,123500,123500,103774.8984,370258
12-11-2019,123500,125500,123500,125500,105455.4453,598855
13-11-2019,125000,126000,124500,124500,104615.1719,528121
14-11-2019,125000,125000,124000,124500,104615.1719,540352
15-11-2019,124500,125500,124000,125500,105455.4453,469109
18-11-2019,125000,126000,124500,126000,105875.6016,596279
19-11-2019,125000,126000,124500,125000,105035.3281,537780
20-11-2019,124500,124500,123500,124500,104615.1719,593391
21-11-2019,124000,124500,123000,124500,104615.1719,724349
22-11-2019,124000,125500,123500,123500,103774.8984,707333
25-11-2019,124000,125500,123500,125000,105035.3281,640837
26-11-2019,124500,125500,122500,122500,102934.6094,1854318
27-11-2019,123000,124000,123000,123500,103774.8984,697261
28-11-2019,123500,125000,123000,124000,104195.0234,742295
29-11-2019,123500,124500,120000,121000,101674.1797,1016506
02-12-2019,121000,121500,118500,121500,102094.3125,862135
03-12-2019,120000,121500,119000,121500,102094.3125,849994
04-12-2019,120000,124000,120000,122000,102514.4609,1498918
05-12-2019,121500,122500,117500,118000,99153.34375,1560647
06-12-2019,118500,119500,118000,118500,99573.48438,1504634
09-12-2019,119500,120500,119000,119500,100413.75,902113
10-12-2019,119500,120500,119000,120000,100833.8828,784383
11-12-2019,120500,120500,119000,119000,99993.625,1015977
12-12-2019,119500,120500,119000,120000,100833.8828,5201616
13-12-2019,121500,122500,119500,121000,101674.1797,1058172
16-12-2019,120500,121000,119000,119000,99993.625,1015046
17-12-2019,119500,123000,119000,122000,102514.4609,1904603
18-12-2019,122000,123500,120500,123000,103354.7422,1135407
19-12-2019,122500,123500,122000,123500,103774.8984,905299
20-12-2019,124000,124000,122500,124000,104195.0234,1001899
23-12-2019,124000,125000,122000,122500,102934.6094,1462906
24-12-2019,123000,123000,121500,122000,102514.4609,600726
26-12-2019,122500,123000,121500,122500,102934.6094,552469
27-12-2019,121000,121000,120000,120500,103795.9922,422565
30-12-2019,120500,121500,120000,120500,103795.9922,467794
02-01-2020,121000,121000,118000,118000,101642.5469,556532
03-01-2020,118500,119000,115000,116000,99919.78125,1145187
06-01-2020,116000,117000,115500,116000,99919.78125,334574
07-01-2020,116500,117000,115500,115500,99489.10156,674196
08-01-2020,115000,115500,111500,112000,96474.27344,1044825
09-01-2020,113000,114500,110000,111500,96043.58594,1375510
10-01-2020,112500,114500,112000,113500,97766.35156,896507
13-01-2020,113500,115500,113000,115000,99058.40625,692917
14-01-2020,115500,117000,115500,116000,99919.78125,739959
15-01-2020,116000,116000,114000,115000,99058.40625,564142
16-01-2020,117000,120000,116500,118500,102073.2344,1638719
17-01-2020,118500,120000,118000,118500,102073.2344,574301
20-01-2020,119500,119500,117500,118000,101642.5469,445922
21-01-2020,118000,118500,116500,117000,100781.1563,545156
22-01-2020,117500,127000,117500,127000,109394.9375,2773421
23-01-2020,130000,131500,128000,130500,112409.7656,2492785
28-01-2020,127000,132500,127000,131000,112840.4609,1841752
29-01-2020,132000,133000,129000,131000,112840.4609,1318578
30-01-2020,130000,130500,126500,127500,109825.6172,1034661
31-01-2020,128500,129500,124500,125000,107672.1953,1035126
03-02-2020,123000,125000,121000,123500,106380.125,1270442
04-02-2020,123500,126000,122500,124000,106810.8125,1203992
05-02-2020,125000,126000,123500,124000,106810.8125,1032267
06-02-2020,125500,133000,125500,132000,113701.8203,1659774
07-02-2020,130500,131000,127500,131000,112840.4609,999598
10-02-2020,129500,132000,129000,130000,111979.0703,669628
11-02-2020,131000,135000,130500,132500,114132.5234,949247
12-02-2020,132500,137500,132500,136000,117147.3203,1373302
13-02-2020,137000,137500,133000,133000,114563.2109,1035208
14-02-2020,132500,135000,131500,133500,114993.8906,591584
17-02-2020,133500,136000,132500,135500,116716.6484,555451
18-02-2020,134000,134500,131000,132500,114132.5234,744150
19-02-2020,133000,134000,130500,131500,113271.1406,776121
20-02-2020,132500,133000,129000,130000,111979.0703,711858
21-02-2020,128000,129500,127000,128000,110256.3203,686417
24-02-2020,124500,125000,122000,122500,105518.7422,911932
25-02-2020,122500,124500,122000,122500,105518.7422,796176
26-02-2020,121000,124000,120000,122500,105518.7422,1001834
27-02-2020,122500,123500,120000,121000,104226.6719,779402
28-02-2020,118500,119000,114000,115000,99058.40625,1777353
02-03-2020,116000,116000,113000,113500,97766.35156,1183337
03-03-2020,116000,116500,112000,112500,96904.95313,1414986
04-03-2020,112000,114000,112000,113000,97335.65625,1319901
05-03-2020,115500,116000,113000,114000,98197.03125,1135241
06-03-2020,113000,113500,110000,110500,95182.21094,1746834
09-03-2020,110500,110500,110500,110500,95182.21094,0
10-03-2020,102500,105000,101000,102000,87860.50781,2491487
11-03-2020,103000,103000,99700,100000,86137.73438,2005654
12-03-2020,100000,100000,100000,100000,86137.73438,0
13-03-2020,86500,90200,83500,87200,75112.10156,4835445
16-03-2020,88300,89500,82900,82900,71408.19531,2674557
17-03-2020,78100,83400,78100,80100,68996.32031,2492208
18-03-2020,80500,81200,73500,73500,63311.24219,2679420
19-03-2020,75000,75900,65100,65900,56764.77734,3138004
20-03-2020,67500,72400,65000,71100,61243.93359,3349914
23-03-2020,67200,71000,66200,68900,59348.90625,2391540
24-03-2020,71500,75800,69800,74800,64431.03125,2856282
25-03-2020,79800,85600,78800,84500,72786.39063,4604452
26-03-2020,85800,90200,82300,84900,73130.94531,3787074
27-03-2020,89700,90000,84500,86400,74423.01563,2513938
30-03-2020,82800,86400,82100,85400,73561.625,1743720
31-03-2020,87700,88700,86000,88700,76404.17969,2138183
01-04-2020,88500,90100,85300,85400,73561.625,2139848
02-04-2020,85300,86800,83000,86600,74595.28125,1487243
03-04-2020,86600,87000,85600,86300,74336.875,1170052
06-04-2020,86500,88800,85900,88800,76490.32031,1688599
07-04-2020,92100,92500,88600,90400,77868.53125,2601711
08-04-2020,89800,91900,88900,90000,77523.96094,1785939
09-04-2020,92300,97900,91100,97100,83639.75,3787201
10-04-2020,97400,101500,96200,99700,85879.33594,2806785
13-04-2020,98800,99000,97400,97800,84242.71094,1339638
14-04-2020,98600,101500,97700,100000,86137.73438,1582587
16-04-2020,98900,100500,98300,99100,85362.5,1341452
17-04-2020,101000,103500,100000,100500,86568.42969,1487879
20-04-2020,100000,100500,97100,97600,84070.4375,2142176
21-04-2020,96100,96500,91300,93500,80538.78906,3634142
22-04-2020,90800,95200,89400,92600,79763.54688,3115871
23-04-2020,93700,95100,92100,92400,79591.28125,3196313
24-04-2020,91300,92300,90100,90100,77610.10938,2135488
27-04-2020,90300,92500,90200,91600,78902.17969,1219677
28-04-2020,92500,94400,92200,93200,80280.39063,1448692
29-04-2020,93500,94000,92400,93600,80624.92969,1193284
04-05-2020,91100,92900,90700,91500,78816.03906,1264378
06-05-2020,93300,94200,92600,93200,80280.39063,1039600
07-05-2020,92800,93000,91800,92600,79763.54688,826239
08-05-2020,93000,95400,93000,94500,81400.16406,1749677
11-05-2020,95800,96500,93500,93700,80711.0625,1889278
12-05-2020,93200,93800,91100,91900,79160.58594,1259874
13-05-2020,90500,93100,90500,93100,80194.24219,966892
14-05-2020,92600,92900,91500,92300,79505.14063,982612
15-05-2020,92000,92700,91200,92300,79505.14063,822472
18-05-2020,92100,92200,91000,91900,79160.58594,741214
19-05-2020,95000,99400,94700,99100,85362.5,4564370
20-05-2020,98000,98300,96300,97300,83812.03125,1828158
21-05-2020,98600,98700,96600,97200,83725.89063,1471917
22-05-2020,97100,97200,94000,94500,81400.16406,1619476
25-05-2020,94900,96200,94000,96000,82692.24219,1185541
26-05-2020,96000,99500,95500,97800,84242.71094,2006216
27-05-2020,98700,99500,97300,98100,84501.125,1620664
28-05-2020,99500,99600,96200,97200,83725.89063,1602694
29-05-2020,96300,99200,96300,98000,84414.99219,2010414
01-06-2020,98000,101500,98000,100000,86137.73438,1908428
02-06-2020,99500,103000,98700,102500,88291.1875,2155405
03-06-2020,106000,110000,105500,108500,93459.45313,3118795
04-06-2020,112000,113000,105000,108500,93459.45313,2823041
05-06-2020,108000,112000,106500,111000,95612.90625,2128094
08-06-2020,114000,114500,111500,113000,97335.65625,1640392
09-06-2020,114000,115000,110500,112000,96474.27344,1504910
10-06-2020,111000,112000,109000,111500,96043.58594,1377837
11-06-2020,110000,111000,107000,108500,93459.45313,2376313
12-06-2020,101500,105000,101500,103500,89152.5625,1977558
15-06-2020,102000,102500,97000,97000,83553.61719,2022775
16-06-2020,99100,101500,99100,101500,87429.8125,1389765
